post_id,post_date,post_caption,clean_caption,post_likes,comments,clean_comments,sentiment_analysis
3328046347665296188,2024-03-20 17:01:02,"Comfort & Modest are the two keys that you need in your Ramadan days 🌙🖤
.
.
Dress code : S5009
‎تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا 
Link In Bio
📌Get your order now with Free Shipping 🚚
‎رقم التسجيل الضريبي: (574-416-137) 
#Mlameh #Mlameh_Arabian #Ramadan #modest #Fashion",Comfort & Modest are the two keys that you need in your Ramadan days 🌙🖤 . . Dress code  S ‎تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا  Link In Bio 📌Get your order now with Free Shipping 🚚 ‎رقم التسجيل الضريبي (--)      ,239,"['المواعيد ايه ف رمضان؟', 'بكام', 'Hm', 'بكام', 'Hm', 'Hm', 'H.m', 'بكام']","['المواعيد ايه ف رمضان؟', 'بكام', 'Hm', 'بكام', 'Hm', 'Hm', 'H.m', 'بكام']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3327893326872444957,2024-03-20 12:01:19,"Introducing the must have fashion peice that’s taking 🖤🌙
.
.
Kaftan code : B023
Basic code : B023/1
‎تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا 
Link In Bio
📌Get your order now with Free Shipping 🚚
‎رقم التسجيل الضريبي: (574-416-137) 
#Mlameh #Mlameh_Arabian #Ramadan #modest #Fashion",Introducing the must have fashion peice that’s taking 🖤🌙 . . Kaftan code  B Basic code  B/ ‎تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا  Link In Bio 📌Get your order now with Free Shipping 🚚 ‎رقم التسجيل الضريبي (--)      ,403,"['خامة سيئة جدا من اول غسله بتتقطع وفلوس ف الأرض', 'بكام لو سمحت', 'السعر والخامة', 'بكام', 'Hm', 'بكام', 'السعر والخامه', 'سعرها', 'سعرها']","['خامة سيئة جدا من اول غسله بتتقطع وفلوس ف الأرض', 'بكام لو سمحت', 'السعر والخامة', 'بكام', 'Hm', 'بكام', 'السعر والخامه', 'سعرها', 'سعرها']","['negative', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3327442081477164229,2024-03-19 21:00:28,"الاهم من انك تشتري العباية او القفطان هو إنك ازاي تهتمي بيها صح 👌🏻♥️
.
.
‎رقم التسجيل الضريبي: (574-416-137) 
#Mlameh #Mlameh_Arabian #Ramadan #modest #Fashion",الاهم من انك تشتري العباية او القفطان هو إنك ازاي تهتمي بيها صح 👌🏻♥️ . . ‎رقم التسجيل الضريبي (--)      ,501,['⚘🍃👄'],['⚘🍃👄'],['neutral']
3327349543235787190,2024-03-19 19:06:28,"لو أنتي محجبة أو غير محجبة ونفسك تلاقي لوك رمضاني يكون شكله حلو وترندي و مناسب ليكي...الفيديو ده ليكي. كل ال looks دي هتلاقوها واكتر كمان عند ملامح ..ملامح براند مصري متخصص في ملابس المحجبات والكاچوال هتلاقوا عندهم كوليكشن خطير لرمضان من العبايات والقفطانات وعندهم ستايلات كتير جدا عندهم 28 فرع في مصر كلها وكمان تقدروا تطلبوا من الويب سايت او البيدج الخاص بيهم علي الفيسبوك و الانستجرام  وعاملين دلوقتي شحن مجاني بمناسبة عيد الام.. كل سنة وأنتم طيبين ♥️
Outfits: @mlameh_fashion_official
Website: mlameh.com
#fashionstyle #fashiontips #fashion #viral #AminaShelbaya #Ramadan_Kareem",لو أنتي محجبة أو غير محجبة ونفسك تلاقي لوك رمضاني يكون شكله حلو وترندي و مناسب ليكي...الفيديو ده ليكي. كل ال looks دي هتلاقوها واكتر كمان عند ملامح ..ملامح براند مصري متخصص في ملابس المحجبات والكاچوال هتلاقوا عندهم كوليكشن خطير لرمضان من العبايات والقفطانات وعندهم ستايلات كتير جدا عندهم  فرع في مصر كلها وكمان تقدروا تطلبوا من الويب سايت او البيدج الخاص بيهم علي الفيسبوك و الانستجرام  وعاملين دلوقتي شحن مجاني بمناسبة عيد الام.. كل سنة وأنتم طيبين ♥️ Outfits  Website mlameh.com      ,1623,"['هل متوفر منه فى فرع اسكندرية', 'ممكن اعرف سعر اول واحد بكام', 'بكام', 'بكام لو سمحتي', 'بكام العبايه', 'المكان فين فى اسكندريه', 'جميل البيج وين اقدر اطلب مثله و هل في توصيل خارج مصر ؟', 'بكام', 'ممكن اعرف سعر القفطان والفستان البيج', 'مكانكم فين فى الزقازيق محافظة الشرقية', 'والله انا بموت فيكي نصائح جميله جدااااا وانا باستناها \nكلهم كويسين وفي منتهي الاناقه\n😍😍😍', 'شيك أووووي ياأمينة 😍👏👏👏', 'كولهم حلوين بس الاول احلى واحد🤩', 'قمر وشيك وذوق واجمل حاجة فيكي روحك الحلوة 😍❤', 'كلهم حلوين عليكي', 'يا ريت الكل يلبس بهدي الطريقه ...شكرا الك', 'ماشاء الله تحفه الاتنين روووعه❤️❤️', 'اجميل ما شاء الله', 'مبسوطه اوي انك  قلتي قفطان صح عشان يتعلمو نطقه وان كان كلمة عبايه هي الاصح بالنسبه للموديل', 'انتى شيك اوى فى الحجاب .']","['هل متوفر منه فى فرع اسكندرية', 'ممكن اعرف سعر اول واحد بكام', 'بكام', 'بكام لو سمحتي', 'بكام العبايه', 'المكان فين فى اسكندريه', 'جميل البيج وين اقدر اطلب مثله و هل في توصيل خارج مصر ؟', 'بكام', 'ممكن اعرف سعر القفطان والفستان البيج', 'مكانكم فين فى الزقازيق محافظة الشرقية', 'والله انا بموت فيكي نصائح جميله جدااااا وانا باستناها  كلهم كويسين وفي منتهي الاناقه 😍😍😍', 'شيك أووووي ياأمينة 😍👏👏👏', 'كولهم حلوين بس الاول احلى واحد🤩', 'قمر وشيك وذوق واجمل حاجة فيكي روحك الحلوة 😍❤', 'كلهم حلوين عليكي', 'يا ريت الكل يلبس بهدي الطريقه ...شكرا الك', 'ماشاء الله تحفه الاتنين روووعه❤️❤️', 'اجميل ما شاء الله', 'مبسوطه اوي انك  قلتي قفطان صح عشان يتعلمو نطقه وان كان كلمة عبايه هي الاصح بالنسبه للموديل', 'انتى شيك اوى فى الحجاب .']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'neutral', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
3327172171287169918,2024-03-19 12:04:41,"Discover the soft feeling with our special set 🌙🩵
.
.
Cardigan code : S5040
Pants code: S5046
‎تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا 
Link In Bio

Get your order now with Free Shipping 
‎رقم التسجيل الضريبي: (574-416-137) 
#Mlameh #Mlameh_Arabian #Ramadan #modest #Fashion",Discover the soft feeling with our special set 🌙🩵 . . Cardigan code  S Pants code S ‎تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا  Link In Bio  Get your order now with Free Shipping  ‎رقم التسجيل الضريبي (--)      ,268,"['انا اشتريتو عشان اصلي بيه ومن حلاوته خليته للعيد❤️', 'ممكن السعر', 'H.m please', 'بكام', 'HM?', 'H.m', 'انا اشتريتو المتيريال جميله جدا وشياكه 🔥🔥', 'Hm', 'Hm', 'Hm', 'Hm', 'Hm', 'Hm', 'Hm']","['انا اشتريتو عشان اصلي بيه ومن حلاوته خليته للعيد❤️', 'ممكن السعر', 'H.m please', 'بكام', 'HM?', 'H.m', 'انا اشتريتو المتيريال جميله جدا وشياكه 🔥🔥', 'Hm', 'Hm', 'Hm', 'Hm', 'Hm', 'Hm', 'Hm']","['positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3326717404907673750,2024-03-18 21:00:00,"Free shipping on any order on the occasion of Mother’s Day. Get your order now👩‍👧♥️
.
.
‎رقم التسجيل الضريبي: (574-416-137) 
#Mlameh #Mlameh_Arabian #Ramadan #modest #Fashion #happymothersday",Free shipping on any order on the occasion of Mother’s Day. Get your order now👩‍👧♥️ . . ‎رقم التسجيل الضريبي (--)       ,177,"['بكام', '♥️♥️♥️']","['بكام', '♥️♥️♥️']","['neutral', 'positive']"
3326596523397124895,2024-03-18 17:00:00,"The quintessential piece to your Ramadan days💛🤎
.
.
Cardigan code : S5071
‎تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا 
Link In Bio
Get your order now with Free Shipping 
‎رقم التسجيل الضريبي: (574-416-137) 
#Mlameh #Mlameh_Arabian #Ramadan #modest #Fashion",The quintessential piece to your Ramadan days💛🤎 . . Cardigan code  S ‎تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا  Link In Bio Get your order now with Free Shipping  ‎رقم التسجيل الضريبي (--)      ,197,"['بكام الكاردي ؟', 'اشتريت نفس الخامة ومن تاني غسلة اتقطع والقماش داب', 'بكام', 'Hm', 'بكام', 'ممكن السعر  و المقاسات', 'بكام من فضلك', 'بكام البنطلون', 'Hm', 'السعر كام', 'Hm', 'Hm', 'بكام', 'جمال', 'السعر', 'بكام', '🔥❤️']","['بكام الكاردي ؟', 'اشتريت نفس الخامة ومن تاني غسلة اتقطع والقماش داب', 'بكام', 'Hm', 'بكام', 'ممكن السعر  و المقاسات', 'بكام من فضلك', 'بكام البنطلون', 'Hm', 'السعر كام', 'Hm', 'Hm', 'بكام', 'جمال', 'السعر', 'بكام', '🔥❤️']","['neutral', 'negative', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'positive']"
3326437127773759241,2024-03-18 12:13:32,"Crafted with precision and care, A Kaftan is a statement of elegant and sophistication🌙🖤
.
.
Kaftan code : B024
‎تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا 
Link In Bio

‎رقم التسجيل الضريبي: (574-416-137) 
#Mlameh #Mlameh_Arabian #Ramadan #modest #Fashion","Crafted with precision and care, A Kaftan is a statement of elegant and sophistication🌙🖤 . . Kaftan code  B ‎تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا  Link In Bio  ‎رقم التسجيل الضريبي (--)      ",247,"['بكام ده من فضلك ؟', 'بكام', 'سعره؟', 'بكام', 'بكام', 'بكام', 'بكام لو سمحت', '👄🍃⚘', 'بكم', 'كام', 'Hm', 'بكام', 'Hm', 'Hm', 'كام', 'Hm']","['بكام ده من فضلك ؟', 'بكام', 'سعره؟', 'بكام', 'بكام', 'بكام', 'بكام لو سمحت', '👄🍃⚘', 'بكم', 'كام', 'Hm', 'بكام', 'Hm', 'Hm', 'كام', 'Hm']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3325871824815994229,2024-03-17 17:00:00,"Elegant feel, Awesome Look for your Ramadan days 🧡🌙
.
.
Kaftan code : B027
‎تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا 
Link In Bio

‎رقم التسجيل الضريبي: (574-416-137) 
#Mlameh #Mlameh_Arabian #Ramadan #modest #Fashion","Elegant feel, Awesome Look for your Ramadan days 🧡🌙 . . Kaftan code  B ‎تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا  Link In Bio  ‎رقم التسجيل الضريبي (--)      ",265,"['متوفر لسه ولا اي وبكام', 'بكام والكاردي ينفع يتباع لوحده بس', 'هو الكارد لوحده بكام', 'بكام', 'بكام', 'H.m', 'Hm', 'بكام لو سمحتي', 'بكام', 'بكام والمقاسات بعد اذنك', 'بكام', 'بكام', 'Hm plz', 'بكام', 'بكام', 'بكام', 'بكام', 'H m ?', 'Hm', 'بكام']","['متوفر لسه ولا اي وبكام', 'بكام والكاردي ينفع يتباع لوحده بس', 'هو الكارد لوحده بكام', 'بكام', 'بكام', 'H.m', 'Hm', 'بكام لو سمحتي', 'بكام', 'بكام والمقاسات بعد اذنك', 'بكام', 'بكام', 'Hm plz', 'بكام', 'بكام', 'بكام', 'بكام', 'H m ?', 'Hm', 'بكام']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3325768617381054907,2024-03-17 13:35:35,"The Beautiful “Nesma” chooses our close Abaya for her Ramadan days♥️🌙
.
.
Abaya code:B021
‎رقم التسجيل الضريبي: (574-416-137) 
#Mlameh #Mlameh_Arabian #Ramadan #modest #Fashion",The Beautiful “Nesma” chooses our close Abaya for her Ramadan days♥️🌙 . . Abaya codeB ‎رقم التسجيل الضريبي (--)      ,682,"['بكام', 'بكام ؟؟', 'بكام ؟؟؟؟', 'موجود سعره كام', 'متاحه وبكام', 'ممكن اعرف السعر', 'لو لسه متوفره بكام ؟', 'لسه موجوده؟ وبكام', 'بكام وشارت المقاسات؟؟؟', 'بكام لو سمحت', 'بكام', 'Hm', 'بكام ؟', 'Hm', 'بكام ومقساتخ والوانه', 'بكام', 'بكام', 'بكام', 'بكام بعد اذنك', 'بكام']","['بكام', 'بكام ؟؟', 'بكام ؟؟؟؟', 'موجود سعره كام', 'متاحه وبكام', 'ممكن اعرف السعر', 'لو لسه متوفره بكام ؟', 'لسه موجوده؟ وبكام', 'بكام وشارت المقاسات؟؟؟', 'بكام لو سمحت', 'بكام', 'Hm', 'بكام ؟', 'Hm', 'بكام ومقساتخ والوانه', 'بكام', 'بكام', 'بكام', 'بكام بعد اذنك', 'بكام']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3325231649321140113,2024-03-16 19:48:44,"شكراً "" حبيبة "" علي اختيارك لينا علشان تقدمي هديتك لمامتك 👩‍👧
انت كمان تقدرى تشوفي الهدية اللى تناسب مامتك وتعملى احلى ماتشنج معاها ♥️

قوليلنا فى الكومنت ايه اكتر لوك عجبك او هتجبيه لمامتك ؟
.
.
Shop now from our Stores or Website
Link In Bio
‎رقم التسجيل الضريبي: (574-416-137) 
#Mlameh #Mlameh_Arabian #Ramadan #modest #Fashion",شكراً  حبيبة  علي اختيارك لينا علشان تقدمي هديتك لمامتك 👩‍👧 انت كمان تقدرى تشوفي الهدية اللى تناسب مامتك وتعملى احلى ماتشنج معاها ♥️  قوليلنا فى الكومنت ايه اكتر لوك عجبك او هتجبيه لمامتك ؟ . . Shop now from our Stores or Website Link In Bio ‎رقم التسجيل الضريبي (--)      ,1085,"['العبايه الزيتي بكام', 'الاسعار ايه لو سمحت؟', 'بكام السعر', 'بكلن سعر العبايه الزيتي', 'بكام', 'Hm', 'السعر', 'بكام', 'بكام', 'بكام سعر العباية الزيتي', 'Hm', 'بكام', 'بكام', 'بكام', 'بكام', 'hm', 'بكام', 'بكام', 'السعر', 'سعر العبايه  الزيتي']","['العبايه الزيتي بكام', 'الاسعار ايه لو سمحت؟', 'بكام السعر', 'بكلن سعر العبايه الزيتي', 'بكام', 'Hm', 'السعر', 'بكام', 'بكام', 'بكام سعر العباية الزيتي', 'Hm', 'بكام', 'بكام', 'بكام', 'بكام', 'hm', 'بكام', 'بكام', 'السعر', 'سعر العبايه  الزيتي']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3325161824082689186,2024-03-16 17:30:00,"في وسط زحمة حياتنا كتير اوي بننسي نشكرها ، او نعبر عن حبنا ليها ، بس الام دايما افعالها كلها حب .. كل سنه وانتي الحياه ،كل سنه وكل أم طيبه 
ملامح بتقدملك شحن مجاني لفتره محدوده بمناسبة عيد الأم👩‍👧♥️
.
.
‎رقم التسجيل الضريبي: (574-416-137) 
#Mlameh #Mlameh_Arabian #Ramadan #modest #Fashion #happymothersday",في وسط زحمة حياتنا كتير اوي بننسي نشكرها ، او نعبر عن حبنا ليها ، بس الام دايما افعالها كلها حب .. كل سنه وانتي الحياه ،كل سنه وكل أم طيبه  ملامح بتقدملك شحن مجاني لفتره محدوده بمناسبة عيد الأم👩‍👧♥️ . . ‎رقم التسجيل الضريبي (--)       ,181,['\U0001f979🤍🤍'],['\U0001f979🤍🤍'],['neutral']
3324468895820411709,2024-03-15 18:33:16,"لونى المفضل دائما البيچ❤️😍 العبايه طابع رمضانى يعنى 🌙 بمعنى الكلمه بكل تفاصيلها تجنن بجد … البيزك دريس والحزام والكاردجن من فوق ❤️
.
.
Abaya @mlameh_fashion_official 
العبايه من ملامح 😍",لونى المفضل دائما البيچ❤️😍 العبايه طابع رمضانى يعنى 🌙 بمعنى الكلمه بكل تفاصيلها تجنن بجد … البيزك دريس والحزام والكاردجن من فوق ❤️ . . Abaya   العبايه من ملامح 😍,11464,"['كام السعر والسيز', 'بكام', 'خطيرة بكام', 'سعرها كام', 'سعرها كام لوسمحتو', 'بكام😍', 'بكام', 'بكام', 'بكام', 'بكام', 'بكام وايه المقاسات', 'سعرها كام ومقاسها ايه', 'ومكانك فين في الرياض', 'كام لو سمحت', 'السعر من فضلك؟', 'شيك قوى كم سعرها', 'بكام لو سمحتي', 'بكام', 'بكام', 'ممكن السعر']","['كام السعر والسيز', 'بكام', 'خطيرة بكام', 'سعرها كام', 'سعرها كام لوسمحتو', 'بكام😍', 'بكام', 'بكام', 'بكام', 'بكام', 'بكام وايه المقاسات', 'سعرها كام ومقاسها ايه', 'ومكانك فين في الرياض', 'كام لو سمحت', 'السعر من فضلك؟', 'شيك قوى كم سعرها', 'بكام لو سمحتي', 'بكام', 'بكام', 'ممكن السعر']","['neutral', 'neutral', 'negative', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3324372126734155712,2024-03-15 15:22:36,"كل سنة وانتي طيبة يا امي وربنا يخليكي ليا 
وربنا يديمك احلي نعمة في الدنيا ❤️
ما شاء الله 🧿 @amalsheirall 
بمناسبة عيد الام @mlameh_fashion_official عاملين شحن مجاني لاي حد حطلب اونلاين",كل سنة وانتي طيبة يا امي وربنا يخليكي ليا  وربنا يديمك احلي نعمة في الدنيا ❤️ ما شاء الله 🧿   بمناسبة عيد الام  عاملين شحن مجاني لاي حد حطلب اونلاين,8533,"['اتنين قمرات😍❤', 'Hm', 'بكام والمقاسات', 'تحفة السوت بكام ممكن تنزلو اسعار', 'الاسعار اية والالوان ..في اسود ؟', 'بكام السوت', 'hmp', 'Hm', 'مش قولتلك قبل كده عيله كلها مزز❤️❤️❤️❤️', 'ياروحي كيوت اووووي ❤️❤️ كل ينه وهي طيبه وجميله', 'تحفه😍 ربنا يحميكو👏👏👏', 'ربنا يخليهالك 😍', 'Bahbko😍😍😍😍', 'ايه الجمال دة ماشاء الله ❤ربنا يخلي كل ام يارب', 'سلميلي عليها كثير هي انسانة جميلة و لطيفة جداً و هي اللي عرفتني علي صفحتك في بزار لما قابلتها فية السنة اللي انت فاتت❤️❤️', 'كل سنة وانتي طيبة يا أمل وحبيبة أمها❤️❤️', '😍😍😍', 'احلفي ان القمر دي ماما مش اختك مشاء الله بوسه لطنط بقي❤😘', 'حلوين حلاوة😍😘😘😘', 'ربنا يخليكم لبعض ❤❤']","['اتنين قمرات😍❤', 'Hm', 'بكام والمقاسات', 'تحفة السوت بكام ممكن تنزلو اسعار', 'الاسعار اية والالوان ..في اسود ؟', 'بكام السوت', 'hmp', 'Hm', 'مش قولتلك قبل كده عيله كلها مزز❤️❤️❤️❤️', 'ياروحي كيوت اووووي ❤️❤️ كل ينه وهي طيبه وجميله', 'تحفه😍 ربنا يحميكو👏👏👏', 'ربنا يخليهالك 😍', 'Bahbko😍😍😍😍', 'ايه الجمال دة ماشاء الله ❤ربنا يخلي كل ام يارب', 'سلميلي عليها كثير هي انسانة جميلة و لطيفة جداً و هي اللي عرفتني علي صفحتك في بزار لما قابلتها فية السنة اللي انت فاتت❤️❤️', 'كل سنة وانتي طيبة يا أمل وحبيبة أمها❤️❤️', '😍😍😍', 'احلفي ان القمر دي ماما مش اختك مشاء الله بوسه لطنط بقي❤😘', 'حلوين حلاوة😍😘😘😘', 'ربنا يخليكم لبعض ❤❤']","['positive', 'neutral', 'negative', 'negative', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
3324248933590505144,2024-03-15 11:16:16,"زى ما انتِ بتحبى تفرحي مامتك فى عيد الام احنا كمان حبينا نكون جزء من الفرحة دى ودلوقتى ولفترة محدودة عملنالك شحن فرى علشان هديتك لمامتك توصل بكل حب ♥️👩‍👧
.
.
‎رقم التسجيل الضريبي: (574-416-137) 
#Mlameh #Mlameh_Arabian #Ramadan #modest #Fashion #happymothersday",زى ما انتِ بتحبى تفرحي مامتك فى عيد الام احنا كمان حبينا نكون جزء من الفرحة دى ودلوقتى ولفترة محدودة عملنالك شحن فرى علشان هديتك لمامتك توصل بكل حب ♥️👩‍👧 . . ‎رقم التسجيل الضريبي (--)       ,111,"['H.m', 'ممكن صوره واضحه', 'بكام', 'بكام دي', 'بكام', 'بكام', 'بكام', 'بكام', 'بكام', 'بكام', 'بكام', 'بكام', 'بكام لو سمحت', 'Hm', 'بكام', 'بكام', 'بكام', 'بكام', 'بكاااام', 'بكم']","['H.m', 'ممكن صوره واضحه', 'بكام', 'بكام دي', 'بكام', 'بكام', 'بكام', 'بكام', 'بكام', 'بكام', 'بكام', 'بكام', 'بكام لو سمحت', 'Hm', 'بكام', 'بكام', 'بكام', 'بكام', 'بكاااام', 'بكم']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3323836153495353344,2024-03-14 21:36:23,"Happy Mother's Day
Free Shipping offer
From15/ 03/2024
To 23/03/2024
#mlameh #mlameh_arabian 
#style
 #fashion #moda 
#رمضان
#عيد_الأم
#هدايا
#mothersday
#mothersdaygift",Happy Mothers Day Free Shipping offer From/ / To //             ,200,"['Hm', 'ممكن السعر', 'Hm', 'بكام', 'بكام من فضلك', 'بكام', 'ممكن السعر', 'بكام', 'السعر', 'Hm', 'بكام', 'Hm plz', 'Hm', 'Hm', 'الاسعار', 'Hm', 'بكام', 'بكام', 'Hm', 'بكام']","['Hm', 'ممكن السعر', 'Hm', 'بكام', 'بكام من فضلك', 'بكام', 'ممكن السعر', 'بكام', 'السعر', 'Hm', 'بكام', 'Hm plz', 'Hm', 'Hm', 'الاسعار', 'Hm', 'بكام', 'بكام', 'Hm', 'بكام']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3323709002397638150,2024-03-14 17:23:30,"Make a glamorous impact with this Linen open Kaftan 🤎✨
.
.
Kaftan code : B013
‎تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا 
Link In Bio
‎رقم التسجيل الضريبي: (574-416-137) 
#Mlameh #Mlameh_Arabian #Ramadan #modest #Fashion",Make a glamorous impact with this Linen open Kaftan 🤎✨ . . Kaftan code  B ‎تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا  Link In Bio ‎رقم التسجيل الضريبي (--)      ,191,"['كوليكشن العيد امتى', 'ممكن سعر', 'بكام', 'بكام', 'بكام']","['كوليكشن العيد امتى', 'ممكن سعر', 'بكام', 'بكام', 'بكام']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3323547664057645407,2024-03-14 12:02:57,"Explore your Feminine side with this Cardigan 🖤✨🌙
.
.
Cardigan code: S5163
تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا 
Link In Bio

‎رقم التسجيل الضريبي: (574-416-137) 
#Mlameh #Mlameh_Arabian #Ramadan #modest #Fashion",Explore your Feminine side with this Cardigan 🖤✨🌙 . . Cardigan code S تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا  Link In Bio  ‎رقم التسجيل الضريبي (--)      ,185,"['H.m ?', 'بكام', 'بكام وألوانه ايه', 'بكام', 'بكام', 'Hm', '❤❤❤']","['H.m ?', 'بكام', 'بكام وألوانه ايه', 'بكام', 'بكام', 'Hm', '❤❤❤']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive']"
3322988977537897162,2024-03-13 17:32:56,"ARABIC CALLI GRAPHY .. with our  ARTISTIC ABAYA  your style will stand out no mater where you are 🌙✨
.
.
Abaya code : B050
تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا 
Link in Bio 
‎رقم التسجيل الضريبي: (574-416-137) 
#Mlameh #Mlameh_Arabian #Ramadan #modest #Fashion",ARABIC CALLI GRAPHY .. with our  ARTISTIC ABAYA  your style will stand out no mater where you are 🌙✨ . . Abaya code  B تسوقى الان من مجموعة “ ملامح عربية “ عبر موقعنا  Link in Bio  ‎رقم التسجيل الضريبي (--)      ,378,"['H.m?', 'بكام ؟', 'بكام من فضلك', 'السعر لو سمحتي', 'Hm؟', 'ممكن السعر من فضلك', 'Hm', 'ممكن السعر ؟', 'بكام التوصيل خلال قد اية', 'بكام', 'بكام', 'بكام', 'Hm', 'بكام', 'Hm', 'Hm', '❤️❤️❤️']","['H.m?', 'بكام ؟', 'بكام من فضلك', 'السعر لو سمحتي', 'Hm؟', 'ممكن السعر من فضلك', 'Hm', 'ممكن السعر ؟', 'بكام التوصيل خلال قد اية', 'بكام', 'بكام', 'بكام', 'Hm', 'بكام', 'Hm', 'Hm', '❤️❤️❤️']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive']"
